row_idx,tweet_id,text,half
80186,T0080187,This issue is deeply personal for families across OH. I'll always listen first.,H2
90557,T0090558,Protecting our air and water isn't radical — poisoning them for profit is.,H2
90937,T0090938,Inflation is a tax on every family. Washington's reckless spending has to stop.,H2
13168,T0013169,Sanctuary policies put RI communities at risk. I'll end them.,H2
26131,T0026132,Honored to meet with veterans in Bellview today. We owe them more than words.,H2
30378,T0030379,"Every family in NC deserves access to quality, affordable care. Full stop.",H2
39717,T0039718,RT @GreenFutureFund: Border crossings surge again — where is the accountability?,H2
43739,T0043740,Visited the community health center in Harrisburg — grateful for the nurses and staff who keep it running.,H2
44080,T0044081,Dark money is drowning out PA voices. I support full disclosure of every political dollar.,H2
72119,T0072120,Toured the new energy facility in Springdale today. MD workers are second to none.,H2
33014,T0033015,RT @CleanAirCoalition: Turnout in this week's primaries beat 2018 levels in most counties.,H2
45024,T0045025,I am proudly pro-life and will always defend the unborn.,H2
49188,T0049189,Met with law enforcement and community leaders in Cedar Falls about keeping our neighborhoods safe.,H2
59057,T0059058,Voting should be easy and secure — for everyone. I'll fight voter suppression wherever it appears.,H2
33864,T0033865,Student debt is holding back a generation. I support relief and free community college.,H2
70609,T0070610,RT @BorderWatchNet: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
2283,T0002284,Talked supply chains and manufacturing with workers at the plant in Clayton this morning.,H2
94949,T0094950,Democracy works when we show up. Check your registration today — link in bio.,H2
42616,T0042617,RT @ProgressNowDaily: This map of clean-energy job growth should be front-page news.,H2
406,T0000407,"Illegal immigration drives down wages for RI workers. Enforce the law, protect American jobs.",H2
87744,T0087745,RT @FreeMarketForum: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
14437,T0014438,China is eating our lunch on trade and technology. I'll put American workers first.,H2
88104,T0088105,"I'll always back the blue. Our officers in MA deserve support, not defunding.",H2
96298,T0096299,RT @StatehouseWire: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
1505,T0001506,Yard signs are IN. Swing by the Alton office and grab one this weekend!,H2
72014,T0072015,Washington-run healthcare means longer waits and fewer choices. I'll defend private options for CA families.,H2
2935,T0002936,Life is precious. I'll support policies that protect mothers and babies alike.,H2
90845,T0090846,RT @FaithAndFlagDaily: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
38235,T0038236,"Every family in CA deserves access to quality, affordable care. Full stop.",H2
96865,T0096866,Stopped by Summit Elementary today. Our teachers are heroes — period.,H2
65115,T0065116,Every family deserves a safe neighborhood. Law and order is on the ballot.,H2
50084,T0050085,RT @CleanAirCoalition: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
101820,T0101821,Childcare costs are crushing parents in NE. My plan caps costs and invests in providers.,H2
59460,T0059461,Rode along with Fairview officers last night. Grateful for what they do every shift.,H2
52374,T0052375,RT @WorkersUnitedHQ: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
41755,T0041756,Thank you Madison Heights! Standing room only tonight. This movement is growing every single day.,H2
75795,T0075796,"Real public safety means investing in communities — mental health response, youth programs, and accountable policing.",H2
89036,T0089037,Debate night. Watch live at 10am and see the contrast for yourself.,H2
72331,T0072332,RT @VotingRightsWatch: Turnout in this week's primaries beat 2018 levels in most counties.,H2
69190,T0069191,Voting should be easy and secure — for everyone. I'll fight voter suppression wherever it appears.,H2
10952,T0010953,RT @ProgressNowDaily: Debate schedule for the fall is out. Full calendar at the link.,H2
52873,T0052874,The radical Green agenda would crush LA jobs and spike your electric bill. I'll stop it.,H2
38292,T0038293,RT @CarePolicyProject: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
57672,T0057673,Our immigration system has been broken for decades. Both parties share the blame — CT deserves solutions.,H2
50669,T0050670,"Abortion is healthcare, and healthcare decisions belong to patients — not politicians.",H2
70600,T0070601,RT @MainStreetMonitor: Debate schedule for the fall is out. Full calendar at the link.,H2
22119,T0022120,Price transparency and competition will lower costs faster than any government mandate.,H2
66793,T0066794,Stopped by Lakewood Elementary today. Our teachers are heroes — period.,H2
63939,T0063940,Met with law enforcement and community leaders in Bellview about keeping our neighborhoods safe.,H2
56429,T0056430,Student debt is holding back a generation. I support relief and free community college.,H2
34465,T0034466,"Happy Fourth of July from our family to yours, IL!",H2
69861,T0069862,Rural hospitals in AL are closing while insurers post record profits. That ends when we hold them accountable.,H2
34959,T0034960,Gerrymandering lets politicians pick their voters. Independent commissions would fix that.,H2
23880,T0023881,Rode along with Springdale officers last night. Grateful for what they do every shift.,H2
91391,T0091392,"Every family in CA deserves access to quality, affordable care. Full stop.",H2
83229,T0083230,RT @CleanAirCoalition: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
43560,T0043561,Rode along with Madison Heights officers last night. Grateful for what they do every shift.,H2
62599,T0062600,Democracy works when we show up. Check your registration today — link in bio.,H2
15782,T0015783,RT @VotingRightsWatch: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
37012,T0037013,I'm a proud gun owner and I'll defend your constitutional rights in Washington.,H2
48202,T0048203,Big Pharma spends millions lobbying to keep prices high. I don't take their money — and I'll vote to negotiate prices.,H2
13387,T0013388,Join us Saturday at 6pm for a town hall in Fairview! Doors open early — bring your questions.,H2
75409,T0075410,Yard signs are IN. Swing by the Riverton office and grab one this weekend!,H2
71540,T0071541,"Every family in LA deserves access to quality, affordable care. Full stop.",H2
2690,T0002691,RT @TheDailyLedgerUS: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
90367,T0090368,RT @StatehouseWire: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
80028,T0080029,Toured the new energy facility in Oak Ridge today. MO workers are second to none.,H2
22852,T0022853,This issue is deeply personal for families across NJ. I'll always listen first.,H2
31825,T0031826,Parents — not bureaucrats — should decide what their kids learn. I'll fight for parental rights in every classroom.,H2
33438,T0033439,"American energy independence means drilling here, mining here, and building pipelines here.",H2
24945,T0024946,Debate night. Watch live at 2pm and see the contrast for yourself.,H2
64839,T0064840,RT @LibertyLedger: Debate schedule for the fall is out. Full calendar at the link.,H2
66294,T0066295,Met with law enforcement and community leaders in Franklin about keeping our neighborhoods safe.,H2
63070,T0063071,RT @FaithAndFlagDaily: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
42371,T0042372,Working families deserve a raise. I'll fight to lift the minimum wage and rein in corporate price gouging.,H2
68068,T0068069,RT @GreenFutureFund: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
8693,T0008694,This issue is deeply personal for families across WY. I'll always listen first.,H2
96803,T0096804,RT @ProgressNowDaily: Debate schedule for the fall is out. Full calendar at the link.,H2
47123,T0047124,Rode along with Georgetown officers last night. Grateful for what they do every shift.,H2
50697,T0050698,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H2
40628,T0040629,RT @SecondAmendmentNow: This map of clean-energy job growth should be front-page news.,H2
47996,T0047997,RT @StatehouseWire: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
12091,T0012092,Good jobs and a fair shot — that's what this campaign is about for VT.,H2
96404,T0096405,This issue is deeply personal for families across MO. I'll always listen first.,H2
27779,T0027780,Politicians have no place in the exam room. I trust women.,H2
30419,T0030420,Secure the border. Period. I'll fund the wall and back our Border Patrol agents 100%.,H2
28110,T0028111,Knocking doors in Bellview with an incredible team of volunteers today. The energy is real!,H2
13292,T0013293,Toured the new energy facility in Summit today. LA workers are second to none.,H2
36048,T0036049,Early voting starts soon in OR. Make your plan now — every single vote counts.,H2
66343,T0066344,Met with local business owners in Franklin today about what they need to grow and hire.,H2
74688,T0074689,This issue is deeply personal for families across NY. I'll always listen first.,H2
49103,T0049104,Stopped by Dover Plains Elementary today. Our teachers are heroes — period.,H2
69287,T0069288,China is eating our lunch on trade and technology. I'll put American workers first.,H2
72481,T0072482,"Every kid in CA deserves a great public school — fully funded, with teachers paid what they're worth.",H2
19817,T0019818,RT @CarePolicyProject: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
90948,T0090949,RT @HeartlandDispatch: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
104438,T0104439,RT @VotingRightsWatch: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
83697,T0083698,I'm a proud gun owner and I'll defend your constitutional rights in Washington.,H2
104090,T0104091,"Every family in LA deserves access to quality, affordable care. Full stop.",H2
25031,T0025032,"I'll always back the blue. Our officers in NY deserve support, not defunding.",H2
87552,T0087553,Sanctuary policies put CA communities at risk. I'll end them.,H2
26655,T0026656,"Standing with our allies isn't weakness, it's strength. Alliances keep Americans safe.",H2
70981,T0070982,Gun violence is a public health crisis. Prevention works — I've seen it in Millbrook.,H2
97579,T0097580,Billionaires shouldn't pay a lower tax rate than teachers. Time to make the wealthy pay their fair share.,H2
80288,T0080289,Met with local business owners in Oak Ridge today about what they need to grow and hire.,H2
87743,T0087744,"Get politics out of the classroom and get back to reading, writing, and math.",H2
90114,T0090115,Good jobs and a fair shot — that's what this campaign is about for TN.,H2
28077,T0028078,RT @HeritageHorizon: Debate schedule for the fall is out. Full calendar at the link.,H2
53023,T0053024,Talked supply chains and manufacturing with workers at the plant in Dover Plains this morning.,H2
16580,T0016581,Every family deserves a safe neighborhood. Law and order is on the ballot.,H2
88062,T0088063,RT @ProgressNowDaily: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
85663,T0085664,Talked supply chains and manufacturing with workers at the plant in Riverton this morning.,H2
91687,T0091688,RT @StatehouseWire: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
54539,T0054540,Met with local business owners in Bremerton today about what they need to grow and hire.,H2
16722,T0016723,RT @SecondAmendmentNow: Turnout in this week's primaries beat 2018 levels in most counties.,H2
75132,T0075133,"Standing with our allies isn't weakness, it's strength. Alliances keep Americans safe.",H2
31454,T0031455,RT @CleanAirCoalition: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
56527,T0056528,Debate night. Watch live at 7pm and see the contrast for yourself.,H2
46890,T0046891,RT @HeritageHorizon: Turnout in this week's primaries beat 2018 levels in most counties.,H2
47517,T0047518,Met with law enforcement and community leaders in Cedar Falls about keeping our neighborhoods safe.,H2
36949,T0036950,RT @CarePolicyProject: Debate schedule for the fall is out. Full calendar at the link.,H2
82259,T0082260,RT @TheDailyLedgerUS: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
5127,T0005128,"Happy Thanksgiving from our family to yours, FL!",H2
47417,T0047418,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
23343,T0023344,RT @TaxpayersFirstOrg: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
13920,T0013921,RT @CleanAirCoalition: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
60059,T0060060,Democracy works when we show up. Check your registration today — link in bio.,H2
66510,T0066511,"The climate crisis is here — FL families are paying for it in floods, fires, and insurance bills. We need clean energy now.",H2
23779,T0023780,RT @TaxpayersFirstOrg: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
10820,T0010821,Gerrymandering lets politicians pick their voters. Independent commissions would fix that.,H2
1206,T0001207,RT @CarePolicyProject: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
64495,T0064496,Yard signs are IN. Swing by the Springdale office and grab one this weekend!,H2
84884,T0084885,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H2
80351,T0080352,Healthcare is a human right. No one in GA should go bankrupt because they got sick.,H2
8804,T0008805,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H2
11398,T0011399,Our immigration system has been broken for decades. Both parties share the blame — MA deserves solutions.,H2
102906,T0102907,Rode along with Lakewood officers last night. Grateful for what they do every shift.,H2
69150,T0069151,Toured the new energy facility in Harrisburg today. NC workers are second to none.,H2
67921,T0067922,Billionaires shouldn't pay a lower tax rate than teachers. Time to make the wealthy pay their fair share.,H2
78689,T0078690,RT @GreenFutureFund: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
34332,T0034333,Voting should be easy and secure — for everyone. I'll fight voter suppression wherever it appears.,H2
61219,T0061220,Billionaires shouldn't pay a lower tax rate than teachers. Time to make the wealthy pay their fair share.,H2
7332,T0007333,Protecting our air and water isn't radical — poisoning them for profit is.,H2
51396,T0051397,Our immigration system has been broken for decades. Both parties share the blame — CA deserves solutions.,H2
49943,T0049944,Honored to meet with veterans in Lakewood today. We owe them more than words.,H2
83027,T0083028,RT @HeritageHorizon: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
10632,T0010633,Early voting starts soon in NC. Make your plan now — every single vote counts.,H2
104509,T0104510,RT @TheDailyLedgerUS: Turnout in this week's primaries beat 2018 levels in most counties.,H2
21370,T0021371,RT @MainStreetMonitor: Debate schedule for the fall is out. Full calendar at the link.,H2
13791,T0013792,RT @CivicSignal: Turnout in this week's primaries beat 2018 levels in most counties.,H2
57761,T0057762,Early voting starts soon in WA. Make your plan now — every single vote counts.,H2
61660,T0061661,RT @WorkersUnitedHQ: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
27443,T0027444,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H2
90444,T0090445,RT @HeartlandDispatch: This map of clean-energy job growth should be front-page news.,H2
30166,T0030167,Good jobs and a fair shot — that's what this campaign is about for WA.,H2
14070,T0014071,"Happy Thanksgiving from our family to yours, MO!",H2
82926,T0082927,Stopped by Alton Elementary today. Our teachers are heroes — period.,H2
20460,T0020461,This issue is deeply personal for families across TX. I'll always listen first.,H2
80230,T0080231,RT @TheDailyLedgerUS: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
101247,T0101248,Voting should be easy and secure — for everyone. I'll fight voter suppression wherever it appears.,H2
54262,T0054263,Met with local business owners in Millbrook today about what they need to grow and hire.,H2
24371,T0024372,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H2
76635,T0076636,We can protect people with pre-existing conditions without a big-government takeover of medicine.,H2
19872,T0019873,"Get politics out of the classroom and get back to reading, writing, and math.",H2
45233,T0045234,"Standing with our allies isn't weakness, it's strength. Alliances keep Americans safe.",H2
60384,T0060385,"Abortion is healthcare, and healthcare decisions belong to patients — not politicians.",H2
35323,T0035324,RT @ProgressNowDaily: Turnout in this week's primaries beat 2018 levels in most counties.,H2
75247,T0075248,Student debt is holding back a generation. I support relief and free community college.,H2
45106,T0045107,RT @SecondAmendmentNow: Debate schedule for the fall is out. Full calendar at the link.,H2
16134,T0016135,RT @StatehouseWire: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
43077,T0043078,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H2
12966,T0012967,Healthcare is a human right. No one in NC should go bankrupt because they got sick.,H2
21797,T0021798,Not one more dime overseas until we take care of our own veterans here in NJ.,H2
73074,T0073075,RT @VotingRightsWatch: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
53529,T0053530,Met with law enforcement and community leaders in Summit about keeping our neighborhoods safe.,H2
58205,T0058206,RT @VotingRightsWatch: This map of clean-energy job growth should be front-page news.,H2
28232,T0028233,Toured the new energy facility in Springdale today. NY workers are second to none.,H2
15351,T0015352,Big Oil made record profits while your utility bill doubled. I'll end their subsidies.,H2
56060,T0056061,Rural hospitals in TX are closing while insurers post record profits. That ends when we hold them accountable.,H2
75291,T0075292,"The Second Amendment isn't negotiable. I'll oppose every gun grab, every time.",H2
39965,T0039966,Our immigration system has been broken for decades. Both parties share the blame — MD deserves solutions.,H2
50821,T0050822,Gun violence is a public health crisis. Prevention works — I've seen it in Harrisburg.,H2
97553,T0097554,RT @PatriotPressWire: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H2
50543,T0050544,"Every family in SD deserves access to quality, affordable care. Full stop.",H2
63453,T0063454,"Every family in IN deserves access to quality, affordable care. Full stop.",H2
84829,T0084830,We can back the police AND demand accountability. Those aren't opposites.,H2
62562,T0062563,RT @GreenFutureFund: This map of clean-energy job growth should be front-page news.,H2
17822,T0017823,Sanctuary policies put NJ communities at risk. I'll end them.,H2
59199,T0059200,Met with local business owners in Millbrook today about what they need to grow and hire.,H2
68844,T0068845,"Get politics out of the classroom and get back to reading, writing, and math.",H2
51671,T0051672,RT @TaxpayersFirstOrg: Border crossings surge again — where is the accountability?,H2
58611,T0058612,Rode along with Oak Ridge officers last night. Grateful for what they do every shift.,H2
1032,T0001033,We must balance the budget like every family in CA has to. No more blank checks.,H2
8337,T0008338,Big Oil made record profits while your utility bill doubled. I'll end their subsidies.,H2
18006,T0018007,RT @FreeMarketForum: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
1934,T0001935,RT @StatehouseWire: Debate schedule for the fall is out. Full calendar at the link.,H2
83867,T0083868,Dark money is drowning out PA voices. I support full disclosure of every political dollar.,H2
19799,T0019800,Democracy works when we show up. Check your registration today — link in bio.,H2
1521,T0001522,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H2
22516,T0022517,Debate night. Watch live at noon and see the contrast for yourself.,H2
84077,T0084078,RT @VotingRightsWatch: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
21014,T0021015,RT @GreenFutureFund: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
4301,T0004302,Honored to meet with veterans in Franklin today. We owe them more than words.,H2
81391,T0081392,RT @HeritageHorizon: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
11241,T0011242,"Abortion is healthcare, and healthcare decisions belong to patients — not politicians.",H2
74597,T0074598,Toured the new energy facility in Summit today. NV workers are second to none.,H2
67721,T0067722,RT @WorkersUnitedHQ: Debate schedule for the fall is out. Full calendar at the link.,H2
6052,T0006053,Our kids practice lockdown drills while Congress practices excuses. Enough. Pass red flag laws.,H2
5619,T0005620,"Illegal immigration drives down wages for CA workers. Enforce the law, protect American jobs.",H2
3354,T0003355,"Every kid in MI deserves a great public school — fully funded, with teachers paid what they're worth.",H2
99106,T0099107,Parents — not bureaucrats — should decide what their kids learn. I'll fight for parental rights in every classroom.,H2
35733,T0035734,Democracy works when we show up. Check your registration today — link in bio.,H2
94163,T0094164,RT @HeartlandDispatch: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
13111,T0013112,RT @VotingRightsWatch: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
40617,T0040618,Democracy works when we show up. Check your registration today — link in bio.,H2
58720,T0058721,RT @HeartlandDispatch: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
84015,T0084016,RT @StatehouseWire: Debate schedule for the fall is out. Full calendar at the link.,H2
32069,T0032070,RT @HeritageHorizon: Border crossings surge again — where is the accountability?,H2
104403,T0104404,Visited the community health center in Greenville — grateful for the nurses and staff who keep it running.,H2
14055,T0014056,"Lower taxes, less government, more freedom. That's how we get OK's economy roaring again.",H2
87147,T0087148,Big Pharma spends millions lobbying to keep prices high. I don't take their money — and I'll vote to negotiate prices.,H2
40675,T0040676,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H2
3618,T0003619,"Phone bank tonight at 7pm! Grab a coffee and join us — training provided, no experience needed.",H2
38727,T0038728,Good jobs and a fair shot — that's what this campaign is about for PA.,H2
91837,T0091838,Rode along with Millbrook officers last night. Grateful for what they do every shift.,H2
82283,T0082284,Criminals don't follow gun laws — disarming law-abiding WA citizens makes us less safe.,H2
99678,T0099679,Talked supply chains and manufacturing with workers at the plant in Bremerton this morning.,H2
34570,T0034571,"Every family in MD deserves access to quality, affordable care. Full stop.",H2
99990,T0099991,"Every kid in CA deserves a great public school — fully funded, with teachers paid what they're worth.",H2
100985,T0100986,RT @BorderWatchNet: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
87,T0000088,RT @WorkersUnitedHQ: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
41479,T0041480,China is eating our lunch on trade and technology. I'll put American workers first.,H2
42966,T0042967,RT @FaithAndFlagDaily: Border crossings surge again — where is the accountability?,H2
21163,T0021164,Diplomacy first. Endless wars cost TX families dearly — in lives and in dollars.,H2
68468,T0068469,This issue is deeply personal for families across KY. I'll always listen first.,H2
89294,T0089295,I respect the Second Amendment AND believe weapons of war don't belong on our streets.,H2
60995,T0060996,"Family separation is a moral stain. We need humane, orderly immigration reform — not cruelty as policy.",H2
6185,T0006186,Thank you Dover Plains! Standing room only tonight. This movement is growing every single day.,H2
17580,T0017581,"I'll fight to expand Medicaid and cap insulin costs for every patient, not just some.",H2
39468,T0039469,"Lower taxes, less government, more freedom. That's how we get LA's economy roaring again.",H2
95406,T0095407,Democracy works when we show up. Check your registration today — link in bio.,H2
85432,T0085433,Big Pharma spends millions lobbying to keep prices high. I don't take their money — and I'll vote to negotiate prices.,H2
97671,T0097672,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
17708,T0017709,"We just crossed 25,000 grassroots donors! Average gift: $27. This campaign is powered by people, not PACs.",H2
87501,T0087502,"Abortion is healthcare, and healthcare decisions belong to patients — not politicians.",H2
436,T0000437,Rode along with Harrisburg officers last night. Grateful for what they do every shift.,H2
50963,T0050964,Small businesses in CA are drowning in red tape. I'll cut job-killing regulations on day one.,H2
32560,T0032561,"Real public safety means investing in communities — mental health response, youth programs, and accountable policing.",H2
80585,T0080586,RT @PublicSquareNews: This map of clean-energy job growth should be front-page news.,H2
33700,T0033701,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
57147,T0057148,RT @GreenFutureFund: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
89404,T0089405,Visited the community health center in Madison Heights — grateful for the nurses and staff who keep it running.,H2
11817,T0011818,RT @LibertyLedger: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
13496,T0013497,RT @FreeMarketForum: Debate schedule for the fall is out. Full calendar at the link.,H2
67738,T0067739,Our immigration system has been broken for decades. Both parties share the blame — CA deserves solutions.,H2
96744,T0096745,I'm a proud gun owner and I'll defend your constitutional rights in Washington.,H2
100423,T0100424,RT @LibertyLedger: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
49861,T0049862,RT @VotingRightsWatch: Debate schedule for the fall is out. Full calendar at the link.,H2
95009,T0095010,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H2
40386,T0040387,Talked supply chains and manufacturing with workers at the plant in Cedar Falls this morning.,H2
79966,T0079967,Protecting our air and water isn't radical — poisoning them for profit is.,H2
95057,T0095058,RT @ProgressNowDaily: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
94444,T0094445,Honored to meet with veterans in Harrisburg today. We owe them more than words.,H2
12030,T0012031,"I'll fight to expand Medicaid and cap insulin costs for every patient, not just some.",H2
35185,T0035186,RT @CleanAirCoalition: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
2776,T0002777,Sanctuary policies put TX communities at risk. I'll end them.,H2
85015,T0085016,RT @MainStreetMonitor: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
26363,T0026364,Talked supply chains and manufacturing with workers at the plant in Cedar Falls this morning.,H2
58336,T0058337,Rode along with Fairview officers last night. Grateful for what they do every shift.,H2
66863,T0066864,Catch-and-release is over when I get to Washington. We need real deterrence at the border.,H2
5391,T0005392,I respect the Second Amendment AND believe weapons of war don't belong on our streets.,H2
3251,T0003252,RT @HeartlandDispatch: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
28174,T0028175,Washington elites think they know better than ND voters. I trust the people.,H2
75597,T0075598,Talked supply chains and manufacturing with workers at the plant in Oak Ridge this morning.,H2
20275,T0020276,Washington-run healthcare means longer waits and fewer choices. I'll defend private options for PA families.,H2
95227,T0095228,RT @TheDailyLedgerUS: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
58561,T0058562,RT @PatriotPressWire: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
19323,T0019324,Early voting starts soon in NY. Make your plan now — every single vote counts.,H2
86764,T0086765,Met with local business owners in Harrisburg today about what they need to grow and hire.,H2
42150,T0042151,Gerrymandering lets politicians pick their voters. Independent commissions would fix that.,H2
47636,T0047637,"Every family in GA deserves access to quality, affordable care. Full stop.",H2
13190,T0013191,Met with law enforcement and community leaders in Madison Heights about keeping our neighborhoods safe.,H2
91266,T0091267,Universal background checks are supported by most gun owners. Congress's inaction is a choice — I'll make a different one.,H2
29597,T0029598,This issue is deeply personal for families across NY. I'll always listen first.,H2
77213,T0077214,"Happy Veterans Day from our family to yours, FL!",H2
96591,T0096592,We can be good stewards of the land without strangling MS's energy workers with mandates.,H2
93719,T0093720,Met with law enforcement and community leaders in Fairview about keeping our neighborhoods safe.,H2
33921,T0033922,RT @CivicSignal: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
24390,T0024391,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
67851,T0067852,RT @BorderWatchNet: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
64520,T0064521,Price transparency and competition will lower costs faster than any government mandate.,H2
100930,T0100931,We can back the police AND demand accountability. Those aren't opposites.,H2
100543,T0100544,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
50618,T0050619,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H2
101120,T0101121,RT @HeritageHorizon: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
57626,T0057627,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H2
79962,T0079963,Sanctuary policies put IN communities at risk. I'll end them.,H2
42420,T0042421,Debate night. Watch live at 6pm and see the contrast for yourself.,H2
101934,T0101935,Toured the new energy facility in Georgetown today. PA workers are second to none.,H2
71632,T0071633,Taxpayer dollars should never fund abortion. I'll hold that line in Congress.,H2
46554,T0046555,RT @BorderWatchNet: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
88312,T0088313,Politicians have no place in the exam room. I trust women.,H2
71579,T0071580,"Clean energy jobs are the future, and OR can lead. I'll fight for wind, solar, and battery manufacturing here at home.",H2
40520,T0040521,Price transparency and competition will lower costs faster than any government mandate.,H2
40477,T0040478,RT @PatriotPressWire: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
89476,T0089477,Dark money is drowning out LA voices. I support full disclosure of every political dollar.,H2
87892,T0087893,RT @CleanAirCoalition: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
12154,T0012155,Diplomacy first. Endless wars cost WA families dearly — in lives and in dollars.,H2
70129,T0070130,This issue is deeply personal for families across AL. I'll always listen first.,H2
71022,T0071023,RT @GreenFutureFund: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
81819,T0081820,Voting should be easy and secure — for everyone. I'll fight voter suppression wherever it appears.,H2
103071,T0103072,RT @HeritageHorizon: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H2
97832,T0097833,RT @ProgressNowDaily: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
32417,T0032418,Price transparency and competition will lower costs faster than any government mandate.,H2
2641,T0002642,Billionaires shouldn't pay a lower tax rate than teachers. Time to make the wealthy pay their fair share.,H2
38542,T0038543,"Every family in PA deserves access to quality, affordable care. Full stop.",H2
49371,T0049372,Good jobs and a fair shot — that's what this campaign is about for NY.,H2
87833,T0087834,This issue is deeply personal for families across TN. I'll always listen first.,H2
10612,T0010613,Democracy works when we show up. Check your registration today — link in bio.,H2
49434,T0049435,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
