bundle_id,candidate_id,rep,condition,n_tweets,small_bundle,tweet_ids
C1C0504,C0504,1,cue,25,False,T0050700|T0035734|T0063080|T0011843|T0056084|T0033894|T0091576|T0002765|T0015135|T0021803|T0022645|T0068846|T0058279|T0099994|T0044493|T0069698|T0024415|T0072525|T0090493|T0007721|T0022833|T0037674|T0031168|T0102261|T0066107
C1C0506,C0506,1,cue,25,False,T0087680|T0094407|T0007455|T0009153|T0017298|T0081905|T0006235|T0004631|T0032798|T0022202|T0078421|T0027248|T0079071|T0100974|T0081858|T0047425|T0091351|T0100567|T0035464|T0036962|T0077837|T0022551|T0090810|T0104068|T0032114
C1C0508,C0508,1,cue,25,False,T0032814|T0017484|T0104522|T0089699|T0019944|T0054064|T0036948|T0104095|T0052659|T0025032|T0096046|T0031015|T0075919|T0034847|T0102283|T0068225|T0102701|T0035888|T0028771|T0063968|T0066891|T0001836|T0079428|T0086191|T0041401
C1C0515,C0515,1,cue,23,True,T0057335|T0069091|T0060859|T0050877|T0092181|T0034946|T0010492|T0087616|T0059356|T0030852|T0009387|T0075607|T0070449|T0069608|T0036131|T0087536|T0045336|T0054566|T0075794|T0036690|T0091474|T0060913|T0092970
C1C0534,C0534,1,cue,25,False,T0037812|T0001295|T0040455|T0046187|T0029711|T0071482|T0018317|T0064701|T0032014|T0006086|T0022964|T0021496|T0055827|T0005671|T0068015|T0009739|T0101873|T0062758|T0089212|T0032941|T0084411|T0100115|T0074447|T0024998|T0008931
C1C0549,C0549,1,cue,25,False,T0019641|T0102695|T0016566|T0087948|T0025652|T0097828|T0090940|T0012413|T0062188|T0086344|T0078066|T0081128|T0046598|T0041719|T0069340|T0053420|T0000937|T0030339|T0096865|T0097166|T0102402|T0063839|T0015809|T0043669|T0086185
C1C0552,C0552,1,cue,20,True,T0030771|T0049385|T0053080|T0061757|T0037884|T0049247|T0103743|T0056438|T0097522|T0016245|T0027194|T0029963|T0065835|T0077419|T0065069|T0082058|T0056386|T0070869|T0084570|T0015557
C1C0567,C0567,1,cue,25,False,T0089403|T0091270|T0007599|T0006103|T0030693|T0044119|T0078165|T0083287|T0041905|T0071486|T0040681|T0068406|T0086975|T0083251|T0034775|T0014628|T0096914|T0059841|T0029716|T0102554|T0089629|T0097733|T0000548|T0093396|T0059774
C1C0580,C0580,1,cue,25,False,T0090239|T0103020|T0064359|T0002559|T0017245|T0094050|T0087417|T0073720|T0089821|T0049310|T0018989|T0050466|T0062837|T0099618|T0060552|T0080023|T0079386|T0036909|T0018953|T0078286|T0005273|T0080363|T0012083|T0081014|T0023137
C1C0586,C0586,1,cue,18,True,T0053085|T0025288|T0060890|T0076508|T0102590|T0038204|T0029374|T0097555|T0102673|T0070196|T0039323|T0094983|T0077146|T0077254|T0085357|T0027170|T0008103|T0063828
C1C0587,C0587,1,cue,25,False,T0015948|T0103019|T0072587|T0062171|T0043367|T0070640|T0068739|T0101914|T0047683|T0039242|T0045106|T0084877|T0083874|T0037445|T0035302|T0057777|T0077630|T0079941|T0102667|T0026413|T0057864|T0089490|T0093139|T0002605|T0062408
C1C0590,C0590,1,cue,25,False,T0082395|T0033813|T0094868|T0004576|T0077153|T0067384|T0051237|T0080922|T0030262|T0098346|T0042638|T0039717|T0081810|T0088976|T0068599|T0100908|T0075890|T0062055|T0039868|T0055438|T0075441|T0071525|T0097416|T0081349|T0046930
C1C0591,C0591,1,cue,25,False,T0024418|T0054313|T0078651|T0033051|T0073933|T0086729|T0029750|T0049796|T0051413|T0020233|T0065176|T0080187|T0017259|T0015551|T0036954|T0077122|T0097875|T0010516|T0084362|T0095902|T0036559|T0078828|T0067974|T0102704|T0009057
C1C0592,C0592,1,cue,25,False,T0010507|T0065875|T0062598|T0069937|T0037189|T0017665|T0102343|T0101179|T0017735|T0051946|T0028616|T0052272|T0026084|T0075144|T0000069|T0037168|T0088226|T0060116|T0040307|T0010497|T0008915|T0041207|T0065922|T0076739|T0054523
C1C0597,C0597,1,cue,12,True,T0025634|T0059933|T0028097|T0023269|T0075280|T0072950|T0020288|T0056814|T0097283|T0019859|T0066051|T0016175
C1C0610,C0610,1,cue,25,False,T0072285|T0016845|T0093590|T0076547|T0082603|T0009043|T0064857|T0016924|T0012618|T0041444|T0024443|T0054938|T0060784|T0044734|T0030950|T0028284|T0027333|T0074206|T0039273|T0100817|T0086012|T0081580|T0025575|T0044217|T0000839
C1C0613,C0613,1,cue,25,False,T0051874|T0047246|T0059885|T0090334|T0016286|T0039985|T0076594|T0028283|T0095027|T0033097|T0048358|T0041962|T0064165|T0058560|T0044287|T0001874|T0104532|T0104350|T0043801|T0052079|T0060260|T0029754|T0032694|T0096061|T0023031
C1C0614,C0614,1,cue,25,False,T0052548|T0042307|T0074673|T0088889|T0016188|T0091002|T0033313|T0022709|T0025152|T0024197|T0037941|T0075398|T0014281|T0094981|T0088268|T0017814|T0100356|T0011456|T0003765|T0092927|T0072783|T0080130|T0052321|T0019976|T0036674
C1C0621,C0621,1,cue,25,False,T0058128|T0094842|T0097382|T0029568|T0055881|T0052437|T0103668|T0003940|T0049757|T0068796|T0073164|T0016697|T0088545|T0008185|T0067320|T0048191|T0093667|T0071744|T0073657|T0094022|T0058297|T0042944|T0015018|T0001467|T0040616
C1C0622,C0622,1,cue,25,False,T0052867|T0079215|T0021551|T0083114|T0081788|T0094925|T0036024|T0022160|T0082696|T0080417|T0076778|T0031594|T0025800|T0090231|T0099854|T0082483|T0007151|T0033096|T0006788|T0077032|T0089889|T0048955|T0009012|T0051697|T0068357
C1C0631,C0631,1,cue,25,False,T0042533|T0060038|T0086667|T0101818|T0098044|T0054765|T0001370|T0063132|T0017600|T0070176|T0102215|T0072572|T0036425|T0091955|T0069568|T0021776|T0098794|T0015899|T0046526|T0012358|T0078212|T0093678|T0029005|T0098171|T0095500
C1C0634,C0634,1,cue,25,False,T0004013|T0011417|T0065811|T0097240|T0070634|T0073154|T0084244|T0081564|T0101835|T0025905|T0068464|T0054341|T0014099|T0016437|T0046838|T0039032|T0044081|T0103370|T0026137|T0096685|T0031859|T0006887|T0047458|T0103503|T0007745
C1C0639,C0639,1,cue,25,False,T0102482|T0084250|T0084168|T0000824|T0028609|T0069472|T0012177|T0031606|T0084157|T0076798|T0022342|T0056026|T0000403|T0020872|T0033422|T0081454|T0082733|T0052391|T0077234|T0031401|T0010613|T0005263|T0025888|T0090172|T0078151
C1C0641,C0641,1,cue,25,False,T0039559|T0038706|T0083775|T0041887|T0076586|T0060213|T0050062|T0101330|T0020518|T0054481|T0018480|T0066698|T0019649|T0064481|T0029700|T0038732|T0057989|T0022787|T0040301|T0007064|T0056225|T0020688|T0070020|T0052226|T0076236
C1C0654,C0654,1,cue,24,True,T0100751|T0011555|T0086485|T0014773|T0053612|T0069068|T0039204|T0034541|T0102012|T0095212|T0080531|T0082377|T0080239|T0080492|T0061461|T0084880|T0040556|T0001111|T0009010|T0018213|T0066961|T0097001|T0094708|T0016765
C1C0657,C0657,1,cue,25,False,T0094998|T0037909|T0051145|T0022727|T0072191|T0083290|T0056662|T0039735|T0044160|T0028908|T0025179|T0098272|T0052667|T0050420|T0054624|T0075176|T0097384|T0035708|T0041429|T0042545|T0036863|T0020177|T0039648|T0025438|T0094007
C1C0661,C0661,1,cue,25,False,T0032505|T0081252|T0001202|T0052693|T0020111|T0004011|T0098726|T0085770|T0058787|T0077998|T0041267|T0052287|T0012153|T0061355|T0000989|T0003722|T0016846|T0058371|T0054685|T0009521|T0085229|T0073219|T0058328|T0091853|T0052565
C1C0662,C0662,1,cue,25,False,T0054404|T0038142|T0048063|T0099610|T0024242|T0076544|T0033396|T0086346|T0093485|T0083892|T0006194|T0011724|T0085304|T0089527|T0053905|T0044020|T0072765|T0021100|T0075621|T0002106|T0061199|T0086568|T0058149|T0016658|T0016128
C1C0684,C0684,1,cue,25,False,T0060512|T0095604|T0013469|T0058968|T0000419|T0088218|T0091993|T0081772|T0009689|T0042601|T0054214|T0082958|T0083594|T0086757|T0053487|T0056612|T0049146|T0022880|T0056907|T0043747|T0089441|T0065380|T0028056|T0019743|T0073819
C1C0692,C0692,1,cue,20,True,T0048537|T0055614|T0071953|T0065166|T0071608|T0096176|T0099883|T0104269|T0080179|T0079928|T0044578|T0042057|T0000953|T0097264|T0073106|T0058208|T0008201|T0035439|T0027128|T0008655
C1C0695,C0695,1,cue,25,False,T0064212|T0013137|T0014924|T0056288|T0102810|T0017921|T0076310|T0051811|T0049790|T0062347|T0095651|T0052122|T0012894|T0032716|T0078933|T0074678|T0003462|T0089603|T0041374|T0034161|T0034940|T0039782|T0056472|T0027861|T0098018
C1C0710,C0710,1,cue,25,False,T0005227|T0089870|T0085666|T0008844|T0045769|T0100056|T0077519|T0061844|T0075864|T0091276|T0005225|T0096663|T0102733|T0018859|T0043713|T0086969|T0021748|T0097419|T0104479|T0000269|T0028020|T0031243|T0078727|T0049979|T0095206
C1C0711,C0711,1,cue,25,False,T0037078|T0054160|T0091294|T0054393|T0017640|T0021042|T0031456|T0030424|T0065783|T0058555|T0021409|T0061783|T0079395|T0033159|T0066680|T0003040|T0018869|T0055558|T0062613|T0059352|T0041872|T0089672|T0004235|T0067982|T0031423
C1C0727,C0727,1,cue,25,False,T0035617|T0022882|T0017023|T0010872|T0038324|T0011556|T0078973|T0087629|T0081361|T0084394|T0012854|T0064261|T0054219|T0004890|T0004672|T0071256|T0078783|T0056947|T0049126|T0037116|T0035213|T0063116|T0015364|T0065998|T0097025
C1C0736,C0736,1,cue,25,False,T0058966|T0046306|T0011412|T0094079|T0082978|T0037672|T0024820|T0094744|T0040051|T0014317|T0074215|T0064011|T0069736|T0004120|T0093899|T0043761|T0065470|T0068849|T0013979|T0009845|T0025160|T0049029|T0022109|T0027557|T0032636
C1C0739,C0739,1,cue,25,False,T0063127|T0010520|T0058539|T0092644|T0100428|T0008120|T0002967|T0097816|T0039082|T0053581|T0006311|T0093726|T0039711|T0036516|T0008351|T0062950|T0031281|T0076578|T0012843|T0063109|T0062478|T0095026|T0025235|T0079354|T0036584
C1C0742,C0742,1,cue,25,False,T0090736|T0027041|T0091312|T0055563|T0057605|T0048322|T0002532|T0016474|T0076298|T0087981|T0087445|T0071506|T0055622|T0096323|T0101347|T0073943|T0054743|T0024877|T0071200|T0013347|T0088910|T0029022|T0091844|T0070575|T0073114
C1C0747,C0747,1,cue,25,False,T0046791|T0036911|T0011301|T0030636|T0022181|T0067602|T0050469|T0064037|T0063107|T0038750|T0040336|T0013126|T0090096|T0085265|T0001389|T0084131|T0090339|T0021565|T0098608|T0075415|T0087323|T0091005|T0083865|T0042124|T0089234
C1C0758,C0758,1,cue,25,False,T0033792|T0066053|T0090080|T0103151|T0022739|T0044054|T0051860|T0060056|T0055561|T0017319|T0073325|T0058395|T0100590|T0029478|T0023479|T0004952|T0061938|T0030625|T0009972|T0083641|T0006976|T0058006|T0090286|T0095490|T0041667
C1C0765,C0765,1,cue,25,False,T0036995|T0036926|T0090954|T0074914|T0076340|T0033413|T0021824|T0062304|T0045188|T0015787|T0016158|T0091491|T0027517|T0025548|T0033245|T0063323|T0011528|T0091820|T0025957|T0076999|T0019222|T0057310|T0000901|T0095884|T0043662
C1C0776,C0776,1,cue,25,False,T0045584|T0098030|T0050583|T0093186|T0074423|T0097086|T0015573|T0069410|T0010811|T0022077|T0005034|T0089072|T0082143|T0085052|T0012050|T0056723|T0007092|T0036186|T0006271|T0060238|T0084905|T0003194|T0055975|T0049894|T0010198
C1C0781,C0781,1,cue,25,False,T0066554|T0075225|T0055705|T0082309|T0093504|T0069747|T0023008|T0038612|T0031561|T0045422|T0086692|T0060019|T0076455|T0092354|T0024785|T0054553|T0054705|T0057547|T0045236|T0099595|T0011885|T0028799|T0101181|T0101165|T0095639
C1C0788,C0788,1,cue,25,False,T0060688|T0011183|T0075178|T0027185|T0033583|T0080321|T0102386|T0047331|T0041916|T0061197|T0099352|T0102875|T0095519|T0061086|T0102987|T0041113|T0024170|T0090638|T0083753|T0092491|T0101154|T0050767|T0074051|T0045035|T0010972
C1C0798,C0798,1,cue,12,True,T0028692|T0015699|T0027992|T0024317|T0036600|T0064503|T0095716|T0023035|T0075058|T0044298|T0067043|T0078063
C1C0803,C0803,1,cue,25,False,T0017308|T0078517|T0003154|T0028223|T0056975|T0019165|T0093313|T0014776|T0049583|T0022327|T0060458|T0072114|T0050986|T0072542|T0039689|T0065968|T0031777|T0031744|T0042544|T0048939|T0034635|T0018878|T0024311|T0066537|T0037404
C1C0811,C0811,1,cue,25,False,T0100746|T0057769|T0084702|T0032396|T0008155|T0028599|T0036740|T0079195|T0074826|T0073487|T0008783|T0045468|T0005739|T0053589|T0026154|T0052082|T0095181|T0061899|T0095186|T0093496|T0070290|T0019527|T0056447|T0000024|T0007378
C1C0814,C0814,1,cue,25,False,T0100320|T0072085|T0063877|T0011203|T0045810|T0051137|T0047233|T0074882|T0076134|T0023362|T0086258|T0033799|T0020895|T0036058|T0075982|T0097595|T0013977|T0059571|T0030104|T0046126|T0100542|T0065032|T0059649|T0000611|T0020690
C1C0817,C0817,1,cue,25,False,T0076855|T0031396|T0056015|T0025923|T0088352|T0033811|T0012689|T0097625|T0072380|T0018822|T0002039|T0023818|T0049256|T0002304|T0088516|T0075513|T0002711|T0024863|T0002722|T0076446|T0048554|T0005685|T0091213|T0059948|T0035616
C1C0832,C0832,1,cue,25,False,T0010017|T0085182|T0069790|T0099114|T0017925|T0034787|T0085515|T0052188|T0047276|T0096287|T0095101|T0041303|T0104136|T0048054|T0071502|T0090553|T0045953|T0019093|T0072644|T0085802|T0016472|T0101864|T0082307|T0069109|T0001301
C1C0834,C0834,1,cue,25,False,T0077207|T0002629|T0036203|T0024405|T0041160|T0056247|T0101227|T0064738|T0012632|T0082413|T0070439|T0052633|T0083853|T0099260|T0035669|T0003205|T0082582|T0101077|T0038846|T0043949|T0085679|T0022260|T0003089|T0052141|T0007073
C1C0836,C0836,1,cue,25,False,T0093016|T0009185|T0064491|T0069426|T0046769|T0065456|T0017165|T0054808|T0100005|T0020443|T0035158|T0048911|T0049607|T0053343|T0086081|T0091825|T0096768|T0008818|T0075594|T0031487|T0018305|T0050118|T0036215|T0096443|T0070261
C1C0853,C0853,1,cue,25,False,T0098567|T0036000|T0095174|T0051345|T0045356|T0052614|T0093132|T0009183|T0083349|T0076846|T0087069|T0084855|T0051405|T0055635|T0085946|T0061607|T0070908|T0095090|T0016119|T0006934|T0097514|T0082557|T0025387|T0051364|T0065090
C1C0867,C0867,1,cue,22,True,T0044408|T0004268|T0074745|T0070208|T0066589|T0099718|T0063958|T0041806|T0086389|T0040144|T0037341|T0074642|T0071217|T0041269|T0040344|T0022027|T0008855|T0066448|T0068705|T0050478|T0101522|T0050778
C1C0870,C0870,1,cue,25,False,T0035905|T0046934|T0039366|T0074205|T0078031|T0052322|T0046813|T0075757|T0094855|T0020815|T0034937|T0065096|T0077832|T0012513|T0046974|T0011500|T0033558|T0098606|T0044792|T0050631|T0000721|T0086818|T0006334|T0090394|T0009755
C1C0872,C0872,1,cue,25,False,T0067218|T0016138|T0052176|T0081826|T0081427|T0084071|T0040811|T0030406|T0054961|T0020967|T0081746|T0087392|T0087669|T0064918|T0059665|T0075083|T0091243|T0064296|T0057189|T0027261|T0100067|T0025399|T0060921|T0067613|T0038194
C1C0875,C0875,1,cue,24,True,T0022666|T0005855|T0003009|T0044597|T0032547|T0011296|T0098727|T0051445|T0095287|T0036644|T0091513|T0094339|T0072175|T0027431|T0033022|T0010149|T0032015|T0045480|T0079989|T0026430|T0051689|T0009702|T0009505|T0085548
C1C0876,C0876,1,cue,25,False,T0030682|T0001393|T0001193|T0047903|T0036307|T0062461|T0010262|T0003174|T0064186|T0085869|T0004247|T0036157|T0054805|T0049588|T0026723|T0034205|T0006785|T0047076|T0049599|T0038495|T0098556|T0049151|T0019850|T0036360|T0031347
C1C0881,C0881,1,cue,25,False,T0046425|T0074317|T0054711|T0054591|T0053313|T0007263|T0042955|T0103311|T0047519|T0026310|T0037296|T0080249|T0060550|T0068178|T0036377|T0010533|T0058308|T0081952|T0029335|T0066858|T0025154|T0032204|T0049679|T0028046|T0053786
C1C0882,C0882,1,cue,25,False,T0067476|T0015131|T0033917|T0004867|T0042504|T0044165|T0056137|T0032518|T0095075|T0029083|T0049841|T0065129|T0027104|T0035291|T0007008|T0094351|T0030931|T0099378|T0073730|T0078169|T0049202|T0100487|T0089921|T0068634|T0098662
C1C0885,C0885,1,cue,25,False,T0079695|T0039668|T0064754|T0074830|T0046130|T0089155|T0077012|T0025717|T0042991|T0087375|T0011303|T0099027|T0064229|T0102027|T0098884|T0038424|T0089023|T0001361|T0051284|T0015432|T0032928|T0002764|T0047299|T0031475|T0077079
C1C0893,C0893,1,cue,25,False,T0099082|T0044243|T0092834|T0088405|T0058947|T0097438|T0098504|T0046172|T0046304|T0084934|T0044718|T0082952|T0050666|T0021754|T0012634|T0042078|T0013910|T0006144|T0003958|T0076360|T0073788|T0096300|T0036915|T0001713|T0025012
C1C0908,C0908,1,cue,25,False,T0094824|T0092286|T0043909|T0041888|T0096404|T0041831|T0027935|T0093237|T0091834|T0057494|T0084959|T0073623|T0058604|T0087130|T0012264|T0060720|T0024908|T0028496|T0056325|T0011888|T0085639|T0016093|T0030393|T0046506|T0073406
C2C0004,C0004,2,cue,25,False,T0074702|T0026563|T0049564|T0005710|T0073208|T0057717|T0048343|T0010925|T0003817|T0088288|T0087761|T0070016|T0048157|T0075791|T0026245|T0028158|T0018051|T0021232|T0008426|T0052182|T0051672|T0024561|T0045863|T0048017|T0103169
C2C0005,C0005,2,cue,25,False,T0074563|T0067640|T0055372|T0053635|T0076449|T0081804|T0098010|T0062833|T0098107|T0069928|T0057378|T0065616|T0088617|T0067839|T0020921|T0055475|T0015373|T0018284|T0014304|T0035185|T0038614|T0046755|T0038576|T0072744|T0034309
C2C0006,C0006,2,cue,25,False,T0015535|T0087887|T0028452|T0096308|T0017438|T0080511|T0041328|T0046464|T0052511|T0010797|T0069536|T0003450|T0030332|T0050275|T0023781|T0072068|T0006975|T0064022|T0063645|T0065274|T0046138|T0042731|T0010921|T0022171|T0101078
C2C0010,C0010,2,cue,25,False,T0096003|T0070136|T0081056|T0092951|T0079324|T0074903|T0060114|T0045219|T0010462|T0045061|T0048205|T0021470|T0029043|T0061546|T0009137|T0078633|T0044363|T0078532|T0080835|T0078017|T0024541|T0093305|T0074943|T0081355|T0064517
C2C0011,C0011,2,cue,25,False,T0042979|T0063432|T0074649|T0096562|T0073365|T0048928|T0062609|T0060892|T0088283|T0025523|T0079672|T0077282|T0065534|T0018898|T0022761|T0054127|T0089432|T0080875|T0085821|T0100815|T0005516|T0036731|T0016064|T0018189|T0059334
C2C0017,C0017,2,cue,25,False,T0007324|T0063428|T0076939|T0054892|T0091862|T0092080|T0058623|T0096009|T0031199|T0012736|T0062274|T0103428|T0004540|T0022269|T0031076|T0025476|T0060974|T0082796|T0091813|T0082487|T0035717|T0079228|T0075322|T0095660|T0101270
C2C0040,C0040,2,cue,25,False,T0038452|T0012718|T0041701|T0061035|T0000396|T0048626|T0006618|T0060595|T0019315|T0091477|T0000884|T0094262|T0055046|T0057894|T0000072|T0097699|T0099038|T0070576|T0000756|T0054518|T0038924|T0095512|T0066661|T0086024|T0009822
C2C0043,C0043,2,cue,25,False,T0047830|T0087419|T0075130|T0085411|T0088776|T0078059|T0073372|T0054973|T0081392|T0013001|T0014474|T0096706|T0056856|T0073016|T0003324|T0025300|T0087716|T0037457|T0090262|T0097006|T0099506|T0078497|T0031476|T0026400|T0047739
C2C0046,C0046,2,cue,25,False,T0099070|T0049558|T0055741|T0006348|T0072437|T0073656|T0023332|T0025068|T0098672|T0008615|T0006764|T0051897|T0015416|T0091240|T0050907|T0070441|T0062030|T0006185|T0011620|T0017036|T0037504|T0014983|T0059081|T0059515|T0001561
C2C0049,C0049,2,cue,25,False,T0021976|T0029322|T0041646|T0098357|T0021737|T0082865|T0001643|T0090500|T0010506|T0020042|T0021526|T0052983|T0033684|T0084064|T0067410|T0023530|T0098789|T0024612|T0055781|T0023257|T0014527|T0093888|T0094958|T0065350|T0030743
C2C0050,C0050,2,cue,25,False,T0039875|T0034670|T0015008|T0052789|T0033312|T0023882|T0085408|T0061483|T0073969|T0055108|T0087219|T0104309|T0039077|T0093409|T0080977|T0030024|T0094910|T0083397|T0085235|T0025343|T0035545|T0033567|T0087856|T0068937|T0038540
C2C0062,C0062,2,cue,25,False,T0061498|T0026002|T0076543|T0073648|T0072268|T0086310|T0026803|T0018991|T0020835|T0102225|T0013883|T0036194|T0087553|T0057583|T0019101|T0010673|T0030564|T0099055|T0102817|T0033450|T0069296|T0006301|T0044339|T0075615|T0060353
C2C0066,C0066,2,cue,25,False,T0009732|T0029018|T0032318|T0100941|T0061527|T0072368|T0070994|T0046042|T0083500|T0008105|T0008266|T0039743|T0022597|T0045988|T0016954|T0047584|T0061387|T0084819|T0008190|T0091707|T0069823|T0092279|T0103595|T0036987|T0044026
C2C0068,C0068,2,cue,25,False,T0061563|T0041743|T0013022|T0003358|T0010664|T0071205|T0022026|T0035718|T0088250|T0058271|T0093974|T0096328|T0071251|T0068998|T0065953|T0008668|T0065037|T0003927|T0052792|T0060878|T0061828|T0039048|T0022810|T0101542|T0023462
C2C0072,C0072,2,cue,25,False,T0053322|T0010164|T0027108|T0018850|T0065987|T0020638|T0029178|T0025181|T0035494|T0002431|T0084900|T0100240|T0010954|T0048227|T0013817|T0007642|T0009850|T0027145|T0048638|T0005426|T0040461|T0051290|T0033864|T0086744|T0050824
C2C0075,C0075,2,cue,25,False,T0063932|T0005282|T0038558|T0034198|T0016881|T0042077|T0093031|T0051323|T0087794|T0082498|T0038222|T0006981|T0036769|T0063015|T0073004|T0097431|T0101086|T0018296|T0025758|T0068408|T0027149|T0040536|T0104003|T0056926|T0102659
C2C0085,C0085,2,cue,20,True,T0044077|T0036351|T0038130|T0077613|T0040528|T0048668|T0063258|T0047052|T0083432|T0013937|T0023282|T0049861|T0076081|T0049455|T0066534|T0045051|T0019430|T0096801|T0078368|T0030386
C2C0088,C0088,2,cue,22,True,T0072527|T0099426|T0078243|T0017334|T0035465|T0026320|T0089188|T0056989|T0068691|T0090871|T0011044|T0033668|T0093566|T0064698|T0092199|T0001051|T0069051|T0025374|T0075583|T0037701|T0088222|T0038236
C2C0089,C0089,2,cue,25,False,T0055981|T0002208|T0089357|T0018666|T0060034|T0005712|T0088783|T0009726|T0078678|T0014489|T0035500|T0099538|T0090031|T0081517|T0063664|T0054318|T0078051|T0027378|T0067896|T0017703|T0054731|T0028743|T0032642|T0100314|T0005050
C2C0093,C0093,2,cue,25,False,T0095142|T0035861|T0093749|T0018660|T0030962|T0036704|T0094760|T0036003|T0071581|T0092602|T0051242|T0093040|T0052891|T0015739|T0073849|T0062538|T0100960|T0053531|T0038420|T0100523|T0090737|T0091629|T0063656|T0023659|T0085070
C2C0101,C0101,2,cue,9,True,T0001969|T0046752|T0037606|T0021796|T0014973|T0036274|T0011529|T0100419|T0071688
C2C0104,C0104,2,cue,25,False,T0000265|T0020107|T0059266|T0053782|T0020428|T0056556|T0032377|T0029068|T0014012|T0098161|T0019088|T0088937|T0057291|T0044610|T0080340|T0068448|T0037721|T0062256|T0020412|T0006773|T0045055|T0058087|T0003964|T0104250|T0009408
C2C0107,C0107,2,cue,25,False,T0060367|T0040495|T0038216|T0017187|T0032374|T0056560|T0084528|T0056329|T0068735|T0062041|T0097046|T0008701|T0104543|T0007940|T0060002|T0032026|T0028832|T0072122|T0088888|T0081280|T0001545|T0043440|T0076017|T0072350|T0047267
C2C0111,C0111,2,cue,25,False,T0004400|T0064430|T0067520|T0066019|T0056868|T0012744|T0069445|T0049311|T0036447|T0009679|T0022809|T0087131|T0060258|T0103375|T0023181|T0102716|T0102269|T0051188|T0036709|T0001894|T0036346|T0064329|T0014454|T0099384|T0058665
C2C0134,C0134,2,cue,25,False,T0100366|T0044749|T0018013|T0063586|T0073527|T0076489|T0058161|T0073440|T0050178|T0074625|T0025942|T0053671|T0020314|T0046160|T0056476|T0033147|T0008455|T0011997|T0101994|T0013223|T0009757|T0031074|T0037475|T0008156|T0021613
C2C0142,C0142,2,cue,25,False,T0074343|T0057125|T0045601|T0046307|T0042507|T0007508|T0005587|T0036960|T0088472|T0093428|T0015895|T0048730|T0019753|T0022736|T0031719|T0055443|T0092038|T0023796|T0088612|T0032873|T0034675|T0051800|T0079888|T0062831|T0086688
C2C0144,C0144,2,cue,25,False,T0001767|T0086350|T0025763|T0032480|T0030134|T0061204|T0007695|T0013486|T0090522|T0000746|T0001926|T0100625|T0071459|T0058582|T0063478|T0030900|T0024689|T0037605|T0002680|T0018119|T0096132|T0019249|T0080042|T0091536|T0097249
C2C0146,C0146,2,cue,25,False,T0017864|T0093147|T0072557|T0059330|T0090473|T0008396|T0053891|T0102382|T0064526|T0006560|T0081537|T0055664|T0032664|T0018576|T0095113|T0093240|T0065036|T0025711|T0053854|T0013954|T0078662|T0061854|T0070741|T0099231|T0022337
C2C0155,C0155,2,cue,25,False,T0007720|T0065988|T0063684|T0101030|T0088015|T0032867|T0054204|T0053808|T0049949|T0023037|T0010487|T0057253|T0066857|T0006383|T0064196|T0003588|T0010514|T0062517|T0042181|T0031708|T0083065|T0041642|T0023779|T0003153|T0061041
C2C0170,C0170,2,cue,25,False,T0095933|T0091937|T0040659|T0081267|T0030067|T0014052|T0087646|T0015542|T0039507|T0095517|T0037774|T0072474|T0047107|T0022983|T0073660|T0004539|T0102042|T0026761|T0014344|T0030459|T0085316|T0010668|T0050787|T0098589|T0099235
C2C0174,C0174,2,cue,25,False,T0049552|T0097772|T0054820|T0031164|T0030000|T0058342|T0102498|T0027367|T0019081|T0074558|T0047560|T0046604|T0014242|T0072266|T0050510|T0040706|T0096434|T0045088|T0003697|T0055189|T0070029|T0085971|T0082809|T0024696|T0069156
C2C0184,C0184,2,cue,25,False,T0070697|T0041653|T0053455|T0013138|T0048774|T0000275|T0103506|T0028259|T0017371|T0008207|T0101288|T0000187|T0099985|T0084098|T0102690|T0074356|T0058391|T0068765|T0014588|T0007637|T0022452|T0064998|T0019162|T0007891|T0085416
C2C0192,C0192,2,cue,25,False,T0076892|T0065196|T0040099|T0025705|T0027152|T0011943|T0048016|T0019403|T0051419|T0010093|T0103637|T0042852|T0096017|T0089797|T0051131|T0100341|T0003342|T0057859|T0033603|T0017782|T0058116|T0078588|T0100177|T0036652|T0077347
C2C0193,C0193,2,cue,25,False,T0066739|T0008198|T0097456|T0078849|T0045558|T0059557|T0014581|T0100310|T0012637|T0066848|T0086879|T0035907|T0102238|T0055127|T0022532|T0012794|T0083795|T0023891|T0092353|T0017509|T0040128|T0049572|T0026026|T0069933|T0044094
C2C0196,C0196,2,cue,25,False,T0003298|T0028013|T0088312|T0101434|T0023803|T0011259|T0051853|T0004306|T0023749|T0084707|T0043032|T0024160|T0079282|T0024922|T0039535|T0045505|T0005213|T0016367|T0003403|T0015904|T0044022|T0010281|T0032452|T0000788|T0029459
C2C0201,C0201,2,cue,25,False,T0080279|T0053320|T0028320|T0104429|T0078667|T0027604|T0026343|T0015928|T0000938|T0067160|T0093519|T0037975|T0029153|T0020054|T0060583|T0101633|T0011163|T0057200|T0019341|T0089107|T0036580|T0002877|T0050175|T0024581|T0008830
C2C0209,C0209,2,cue,20,True,T0081237|T0082268|T0045911|T0024432|T0037570|T0016863|T0068997|T0013618|T0003076|T0085129|T0064640|T0031681|T0086129|T0103970|T0082755|T0028007|T0024410|T0021780|T0060574|T0048251
